id,date,ligne,four,probleme,equipement,famille,duree_min,source,famille_norm,equipement_norm,famille_affichage,equipement_affichage
1508,2024-04-30,L13,Four 1,Manque d'eau de refroidissement,Mécanisme ciseaux,Ciseaux,20.0,import_2024,ciseaux,mécanisme ciseaux,Ciseaux,Mécanisme ciseaux
1509,2024-05-01,L13,Four 1,Changement du bras transfert,bras de transfert,Section n°2,10.0,import_2024,section n°2,bras de transfert,Section n°2,bras de transfert
1510,2024-05-02,L13,Four 1,Ajustement de mouvement support d'entonoire,entonnoir,Section n°2,15.0,import_2024,section n°2,entonnoir,Section n°2,entonnoir
1511,2024-05-03,L13,Four 1,Changement du boite à valve et support Take-Out,take-out,Section n°4,70.0,import_2024,section n°4,take-out,Section n°4,take-out
1512,2024-05-03,L13,Four 1,Manque de support d'entonoire,entonnoir,Section n°2,25.0,import_2024,section n°2,entonnoir,Section n°2,entonnoir
1513,2024-05-04,L13,Four 1,Problème d'entonoire,entonnoir,Section n°2,25.0,import_2024,section n°2,entonnoir,Section n°2,entonnoir
1514,2024-05-05,L13,Four 1,convoyeur mise à l'arche,Mise à l'arche,Convoyeur mise a l'arche,30.0,import_2024,convoyeur mise a l'arche,mise à l'arche,convoyeur mise a l'arche,Mise à l'arche
1515,2024-05-07,L13,Four 1,ATC,transfert,ATC,5.0,import_2024,atc,transfert,ATC,Transfert
1516,2024-05-08,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°5,30.0,import_2024,section n°5,rippeur,Section n°5,rippeur
1517,2024-05-08,L13,Four 1,Ajustement de niveau du bras transfert,bras de transfert,Section n°9,10.0,import_2024,section n°9,bras de transfert,Section n°9,bras de transfert
1518,2024-05-09,L13,Four 1,convoyeur mise à l'arche,Convoyeur mise a l'arche,Convoyeur mise a l'arche,20.0,import_2024,convoyeur mise a l'arche,convoyeur mise a l'arche,convoyeur mise a l'arche,convoyeur mise a l'arche
1519,2024-05-12,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°1,15.0,import_2024,section n°1,rippeur,Section n°1,rippeur
1520,2024-05-12,L13,Four 1,Changement du bras transfert,bras de transfert,Section n°7,10.0,import_2024,section n°7,bras de transfert,Section n°7,bras de transfert
1521,2024-05-13,L13,Four 1,Changement charniéres,charniéres,Section n°4,30.0,import_2024,section n°4,charniéres,Section n°4,charniéres
1522,2024-05-13,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°1,80.0,import_2024,section n°1,rippeur,Section n°1,rippeur
1523,2024-05-13,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°5,15.0,import_2024,section n°5,rippeur,Section n°5,rippeur
1524,2024-05-13,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°6,15.0,import_2024,section n°6,rippeur,Section n°6,rippeur
1525,2024-05-13,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°7,15.0,import_2024,section n°7,rippeur,Section n°7,rippeur
1526,2024-05-13,L13,Four 1,Changement de ventilation moule de bague,ventilation,Section n°1,10.0,import_2024,section n°1,ventilation,Section n°1,ventilation
1527,2024-05-13,L13,Four 1,Changement de ventilation moule de bague,ventilation,Section n°2,10.0,import_2024,section n°2,ventilation,Section n°2,ventilation
1528,2024-05-14,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°1,40.0,import_2024,section n°1,rippeur,Section n°1,rippeur
1529,2024-05-14,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°1,20.0,import_2024,section n°1,rippeur,Section n°1,rippeur
1530,2024-05-14,L13,Four 1,Panne éléctrique,AEE,Section n°7,20.0,import_2024,section n°7,aee,Section n°7,AEE
1531,2024-05-17,L13,Four 1,Mise a l'arche,Mise à l'arche,Mise à l'arche,16.0,import_2024,mise à l'arche,mise à l'arche,Mise à l'arche,Mise à l'arche
1532,2024-05-18,L13,Four 1,Variation de mouvement de mécanisme entonnoire,entonnoir,Section n°2,60.0,import_2024,section n°2,entonnoir,Section n°2,entonnoir
1533,2024-05-18,L13,Four 1,Changement de ripeur,rippeur,Section n°1,20.0,import_2024,section n°1,rippeur,Section n°1,rippeur
1534,2024-05-19,L13,Four 1,Mise a l'arche,Mise à l'arche,Mise à l'arche,15.0,import_2024,mise à l'arche,mise à l'arche,Mise à l'arche,Mise à l'arche
1535,2024-05-19,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°1,15.0,import_2024,section n°1,rippeur,Section n°1,rippeur
1536,2024-05-20,L13,Four 1,Mise a l'arche,Mise à l'arche,Mise à l'arche,10.0,import_2024,mise à l'arche,mise à l'arche,Mise à l'arche,Mise à l'arche
1537,2024-05-20,L13,Four 1,Manque d'eau de refroidissement ciseaux,Mécanisme ciseaux,Ciseaux,5.0,import_2024,ciseaux,mécanisme ciseaux,Ciseaux,Mécanisme ciseaux
1538,2024-05-21,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°1,20.0,import_2024,section n°1,rippeur,Section n°1,rippeur
1539,2024-05-22,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°1,20.0,import_2024,section n°1,rippeur,Section n°1,rippeur
1540,2024-05-22,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°1,25.0,import_2024,section n°1,rippeur,Section n°1,rippeur
1541,2024-05-22,L13,Four 1,Changement des charnières,charniéres,Section n°1,20.0,import_2024,section n°1,charniéres,Section n°1,charniéres
1542,2024-05-23,L13,Four 1,Chute de courant,AEE,Machine,150.0,import_2024,machine,aee,Machine,AEE
1543,2024-05-24,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°1,30.0,import_2024,section n°1,rippeur,Section n°1,rippeur
1544,2024-05-24,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°1,20.0,import_2024,section n°1,rippeur,Section n°1,rippeur
1545,2024-05-25,L13,Four 1,Mise a l'arche,Mise à l'arche,Mise à l'arche,15.0,import_2024,mise à l'arche,mise à l'arche,Mise à l'arche,Mise à l'arche
1546,2024-05-26,L13,Four 1,Manque d'eau de refroidissement ciseaux,Mécanisme ciseaux,Ciseaux,60.0,import_2024,ciseaux,mécanisme ciseaux,Ciseaux,Mécanisme ciseaux
1547,2024-05-28,L13,Four 1,Changement de ventilation MDB,ventilation,Section n°2,15.0,import_2024,section n°2,ventilation,Section n°2,ventilation
1548,2024-05-28,L13,Four 1,Changement de ventilation MDB,ventilation,Section n°3,15.0,import_2024,section n°3,ventilation,Section n°3,ventilation
1549,2024-05-28,L13,Four 1,Changement de ventilation MDB,ventilation,Section n°6,20.0,import_2024,section n°6,ventilation,Section n°6,ventilation
1550,2024-05-28,L13,Four 1,Changement de ventilation MDB,ventilation,Section n°7,20.0,import_2024,section n°7,ventilation,Section n°7,ventilation
1551,2024-05-28,L13,Four 1,Serrage d'adapteur,adapteur,Section n°8,15.0,import_2024,section n°8,adapteur,Section n°8,adapteur
1552,2024-05-28,L13,Four 1,Serrage d'adapteur,adapteur,Section n°8,15.0,import_2024,section n°8,adapteur,Section n°8,adapteur
1553,2024-05-28,L13,Four 1,Serrage d'adapteur,adapteur,Section n°9,15.0,import_2024,section n°9,adapteur,Section n°9,adapteur
1554,2024-05-30,L13,Four 1,Convoyeur mise a l'arche,Convoyeur mise a l'arche,Convoyeur mise a l'arche,5.0,import_2024,convoyeur mise a l'arche,convoyeur mise a l'arche,convoyeur mise a l'arche,convoyeur mise a l'arche
1555,2024-05-30,L13,Four 1,Serrage d'adapteur,adapteur,Section n°7,20.0,import_2024,section n°7,adapteur,Section n°7,adapteur
1556,2024-05-31,L13,Four 1,Changement de boutton de commande,boutton de commande,Section n°9,15.0,import_2024,section n°9,boutton de commande,Section n°9,boutton de commande
1557,2024-05-31,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°5,10.0,import_2024,section n°5,rippeur,Section n°5,rippeur
1558,2024-06-01,L13,Four 1,Changement de distributeur,distributeur,Section n°4,30.0,import_2024,section n°4,distributeur,Section n°4,Distributeur
1559,2024-06-01,L13,Four 1,Changement rippeur,rippeur,Section n°4,30.0,import_2024,section n°4,rippeur,Section n°4,rippeur
1560,2024-06-01,L13,Four 1,Changement rippeur,rippeur,Section n°3,15.0,import_2024,section n°3,rippeur,Section n°3,rippeur
1561,2024-06-01,L13,Four 1,Changement du bras Take-out,take-out,Section n°3,10.0,import_2024,section n°3,take-out,Section n°3,take-out
1562,2024-06-02,L13,Four 1,Changement de flexible,flexible,Section n°2,10.0,import_2024,section n°2,flexible,Section n°2,flexible
1563,2024-06-02,L13,Four 1,Serrage d'adapteur poinçon,poincon,Section n°9,15.0,import_2024,section n°9,poincon,Section n°9,poincon
1564,2024-06-02,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°4,15.0,import_2024,section n°4,rippeur,Section n°4,rippeur
1565,2024-06-02,L13,Four 1,Changement bras de transfert,bras de transfert,Section n°6,15.0,import_2024,section n°6,bras de transfert,Section n°6,bras de transfert
1566,2024-06-03,L13,Four 1,Changement rippeur,rippeur,Section n°5,15.0,import_2024,section n°5,rippeur,Section n°5,rippeur
1567,2024-06-03,L13,Four 1,Changement rippeur,rippeur,Section n°4,10.0,import_2024,section n°4,rippeur,Section n°4,rippeur
1568,2024-06-03,L13,Four 1,Changement rippeur,rippeur,Section n°6,10.0,import_2024,section n°6,rippeur,Section n°6,rippeur
1569,2024-06-03,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°5,30.0,import_2024,section n°5,rippeur,Section n°5,rippeur
1570,2024-06-03,L13,Four 1,Serrage d'adapteur poinçon,poincon,Section n°7,10.0,import_2024,section n°7,poincon,Section n°7,poincon
1571,2024-06-04,L13,Four 1,Serrage d'adapteur poinçon,poincon,Section n°6,15.0,import_2024,section n°6,poincon,Section n°6,poincon
1572,2024-06-04,L13,Four 1,Changement d'entennoir,entonnoir,Section n°5,10.0,import_2024,section n°5,entonnoir,Section n°5,entonnoir
1573,2024-06-07,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°5,40.0,import_2024,section n°5,rippeur,Section n°5,rippeur
1574,2024-06-07,L13,Four 1,Cantrage de support d'entonnoire,entonnoir,Section n°5,20.0,import_2024,section n°5,entonnoir,Section n°5,entonnoir
1575,2024-06-07,L13,Four 1,Changement rippeur,rippeur,Section n°3,15.0,import_2024,section n°3,rippeur,Section n°3,rippeur
1576,2024-06-07,L13,Four 1,Changement de cartouche poinçon,poincon,Section n°2,20.0,import_2024,section n°2,poincon,Section n°2,poincon
1577,2024-06-10,L13,Four 1,Décalage poids,Poids,Machine,10.0,import_2024,machine,poids,Machine,Poids
1578,2024-06-10,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°5,15.0,import_2024,section n°5,rippeur,Section n°5,rippeur
1579,2024-06-10,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°5,30.0,import_2024,section n°5,rippeur,Section n°5,rippeur
1580,2024-06-11,L13,Four 1,Serrage d'adapteur poinçon,poincon,Section n°6,20.0,import_2024,section n°6,poincon,Section n°6,poincon
1581,2024-06-11,L13,Four 1,Changement de support compression,compression,Section n°5,15.0,import_2024,section n°5,compression,Section n°5,compression
1582,2024-06-11,L13,Four 1,Changement bras de transfert,bras de transfert,Section n°2,15.0,import_2024,section n°2,bras de transfert,Section n°2,bras de transfert
1583,2024-06-12,L13,Four 1,Serrage d'adapteur poinçon,poincon,Section n°4,15.0,import_2024,section n°4,poincon,Section n°4,poincon
1584,2024-06-12,L13,Four 1,Changement de support compression,compression,Section n°5,30.0,import_2024,section n°5,compression,Section n°5,compression
1585,2024-06-12,L13,Four 1,Serrage d'adapteur,adapteur,Section n°7,15.0,import_2024,section n°7,adapteur,Section n°7,adapteur
1586,2024-06-12,L13,Four 1,Décalage goutte,décalage goutte,Machine,15.0,import_2024,machine,décalage goutte,Machine,décalage goutte
1587,2024-06-13,L13,Four 1,Changement bras de transfert,bras de transfert,Section n°9,15.0,import_2024,section n°9,bras de transfert,Section n°9,bras de transfert
1588,2024-06-13,L13,Four 1,Serrage d'adapteur poinçon,poincon,Section n°9,5.0,import_2024,section n°9,poincon,Section n°9,poincon
1589,2024-06-13,L13,Four 1,Changement cylindre,cylindre,Section n°9,30.0,import_2024,section n°9,cylindre,Section n°9,cylindre
1590,2024-06-13,L13,Four 1,Décalage poids,Poids,Machine,10.0,import_2024,machine,poids,Machine,Poids
1591,2024-06-16,L13,Four 1,Changement rippeur,rippeur,Section n°2,15.0,import_2024,section n°2,rippeur,Section n°2,rippeur
1592,2024-06-18,L13,Four 1,Serrage d'adapteur,adapteur,Section n°10,10.0,import_2024,section n°10,adapteur,Section n°10,adapteur
1593,2024-06-18,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°2,10.0,import_2024,section n°2,rippeur,Section n°2,rippeur
1594,2024-06-18,L13,Four 1,Décalage poids,Poids,Machine,8.0,import_2024,machine,poids,Machine,Poids
1595,2024-06-19,L13,Four 1,Changement rippeur,rippeur,Section n°2,15.0,import_2024,section n°2,rippeur,Section n°2,rippeur
1596,2024-06-19,L13,Four 1,Serrage d'adapteur poinçon,poincon,Section n°9,10.0,import_2024,section n°9,poincon,Section n°9,poincon
1597,2024-06-20,L13,Four 1,Serrage d'adapteur poinçon,poincon,Section n°4,10.0,import_2024,section n°4,poincon,Section n°4,poincon
1598,2024-06-20,L13,Four 1,Changement du bras Take-Out,take-out,Section n°3,15.0,import_2024,section n°3,take-out,Section n°3,take-out
1599,2024-06-20,L13,Four 1,Manque d'eau de refroidissement scoop,Scoop,Scoop,25.0,import_2024,scoop,scoop,scoop,scoop
1600,2024-06-22,L13,Four 1,Mise a l'arche,Mise à l'arche,Mise à l'arche,20.0,import_2024,mise à l'arche,mise à l'arche,Mise à l'arche,Mise à l'arche
1601,2024-06-22,L13,Four 1,changement mécanisme de percage,percage,Section n°10,45.0,import_2024,section n°10,percage,Section n°10,percage
1602,2024-06-22,L13,Four 1,Serrage d'adapteur,adapteur,Section n°2,20.0,import_2024,section n°2,adapteur,Section n°2,adapteur
1603,2024-06-22,L13,Four 1,Serrage d'adapteur,adapteur,Section n°10,20.0,import_2024,section n°10,adapteur,Section n°10,adapteur
1604,2024-06-22,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°1,5.0,import_2024,section n°1,rippeur,Section n°1,rippeur
1605,2024-06-22,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°4,5.0,import_2024,section n°4,rippeur,Section n°4,rippeur
1606,2024-06-22,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°5,5.0,import_2024,section n°5,rippeur,Section n°5,rippeur
1607,2024-06-23,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°1,10.0,import_2024,section n°1,rippeur,Section n°1,rippeur
1608,2024-06-23,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°4,15.0,import_2024,section n°4,rippeur,Section n°4,rippeur
1609,2024-06-23,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°5,20.0,import_2024,section n°5,rippeur,Section n°5,rippeur
1610,2024-06-23,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°7,10.0,import_2024,section n°7,rippeur,Section n°7,rippeur
1611,2024-06-23,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°2,20.0,import_2024,section n°2,rippeur,Section n°2,rippeur
1612,2024-06-23,L13,Four 1,Coincement de poincon,poincon,Section n°6,25.0,import_2024,section n°6,poincon,Section n°6,poincon
1613,2024-06-23,L13,Four 1,réparation ripeur,rippeur,Section n°5,25.0,import_2024,section n°5,rippeur,Section n°5,rippeur
1614,2024-06-24,L13,Four 1,Mise a l'arche,Mise à l'arche,Mise à l'arche,5.0,import_2024,mise à l'arche,mise à l'arche,Mise à l'arche,Mise à l'arche
1615,2024-06-24,L13,Four 1,Changement des charnières finisseurs et bielles,charniéres,Section n°4,15.0,import_2024,section n°4,charniéres,Section n°4,charniéres
1616,2024-06-24,L13,Four 1,Changement des axes et bielles,bielles,Section n°6,10.0,import_2024,section n°6,bielles,Section n°6,bielles
1617,2024-06-24,L13,Four 1,Réglage support de compression,compression,Section n°1,30.0,import_2024,section n°1,compression,Section n°1,compression
1618,2024-06-25,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°5,50.0,import_2024,section n°5,rippeur,Section n°5,rippeur
1619,2024-06-25,L13,Four 1,Dressage cartouche poincon,poincon,Section n°7,90.0,import_2024,section n°7,poincon,Section n°7,poincon
1620,2024-06-25,L13,Four 1,Changement bras de transfert,bras de transfert,Section n°2,30.0,import_2024,section n°2,bras de transfert,Section n°2,bras de transfert
1621,2024-05-26,L13,Four 1,Serrage d'adapteur,adapteur,Section n°3,15.0,import_2024,section n°3,adapteur,Section n°3,adapteur
1622,2024-05-26,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°3,45.0,import_2024,section n°3,rippeur,Section n°3,rippeur
1623,2024-05-26,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°4,20.0,import_2024,section n°4,rippeur,Section n°4,rippeur
1624,2024-05-26,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°2,35.0,import_2024,section n°2,rippeur,Section n°2,rippeur
1625,2024-05-26,L13,Four 1,Changement cartouche noyau,noyau,Section n°5,30.0,import_2024,section n°5,noyau,Section n°5,noyau
1626,2024-05-26,L13,Four 1,Variation de mouvement des pinçettes,pincettes,Section n°3,50.0,import_2024,section n°3,pincettes,Section n°3,pincettes
1627,2024-05-26,L13,Four 1,Serrage d'adapteur,adapteur,Section n°1,15.0,import_2024,section n°1,adapteur,Section n°1,adapteur
1628,2024-06-27,L13,Four 1,Changement du bras Take-Out,take-out,Section n°3,25.0,import_2024,section n°3,take-out,Section n°3,take-out
1629,2024-06-27,L13,Four 1,Serrage d'adapteur,adapteur,Section n°4,10.0,import_2024,section n°4,adapteur,Section n°4,adapteur
1630,2024-06-27,L13,Four 1,Serrage d'adapteur,adapteur,Section n°6,15.0,import_2024,section n°6,adapteur,Section n°6,adapteur
1631,2024-06-27,L13,Four 1,Ripeur,rippeur,Section n°4,15.0,import_2024,section n°4,rippeur,Section n°4,rippeur
1632,2024-06-27,L13,Four 1,Ripeur,rippeur,Section n°4,30.0,import_2024,section n°4,rippeur,Section n°4,rippeur
1633,2024-06-28,L13,Four 1,Mauvaise fonctionnement de ripeur,rippeur,Section n°2,10.0,import_2024,section n°2,rippeur,Section n°2,rippeur
